team,pos,id,tour,prizepool,place,prizeusd,start,startglicko2mu,startglicko2phi,startglicko2rating,end,endglicko2mu,endglicko2phi,endglicko2rating
invictusgaming,4,chuan,StarLadder StarSeries Season 12,150000,2 ,"30,000 ",09/03/2015,1879.499401082764,44.15300578498018,1769.1168866203136,26/04/2015,1917.225312011609,34.29015458321065,1831.4999255535824
invictusgaming,5,faith,StarLadder StarSeries Season 12,150000,2 ,"30,000 ",09/03/2015,1879.499401082764,44.15300578498018,1769.1168866203136,26/04/2015,1917.225312011609,34.29015458321065,1831.4999255535824
vicigaming,1,hao,StarLadder StarSeries Season 12,150000,1 ,"67,500 ",09/03/2015,1954.6573817834692,44.413702840381646,1843.623124682515,26/04/2015,2008.7289176128418,38.129147931224594,1913.4060477847802
vicigaming,2,super,StarLadder StarSeries Season 12,150000,1 ,"67,500 ",09/03/2015,1954.6573817834692,44.413702840381646,1843.623124682515,26/04/2015,2008.7289176128418,38.129147931224594,1913.4060477847802
vicigaming,3,iceiceice,StarLadder StarSeries Season 12,150000,1 ,"67,500 ",09/03/2015,1954.6573817834692,44.413702840381646,1843.623124682515,26/04/2015,2008.7289176128418,38.129147931224594,1913.4060477847802
vicigaming,4,fenrir,StarLadder StarSeries Season 12,150000,1 ,"67,500 ",09/03/2015,1954.6573817834692,44.413702840381646,1843.623124682515,26/04/2015,2008.7289176128418,38.129147931224594,1913.4060477847802
vicigaming,5,fy,StarLadder StarSeries Season 12,150000,1 ,"67,500 ",09/03/2015,1954.6573817834692,44.413702840381646,1843.623124682515,26/04/2015,2008.7289176128418,38.129147931224594,1913.4060477847802
teamtinker,1,black,StarLadder StarSeries Season 12,150000,4 ,"12,000 ",09/03/2015,,,,26/04/2015,,,
teamtinker,2,qojqva,StarLadder StarSeries Season 12,150000,4 ,"12,000 ",09/03/2015,,,,26/04/2015,,,
teamtinker,3,bulba,StarLadder StarSeries Season 12,150000,4 ,"12,000 ",09/03/2015,,,,26/04/2015,,,
teamtinker,4,waytosexy,StarLadder StarSeries Season 12,150000,4 ,"12,000 ",09/03/2015,,,,26/04/2015,,,
teamtinker,5,pieliedie,StarLadder StarSeries Season 12,150000,4 ,"12,000 ",09/03/2015,,,,26/04/2015,,,
teammalaysia,1,kyxy,StarLadder StarSeries Season 12,150000,5-6,"6,000 ",09/03/2015,1814.5325351366228,69.22936792810562,1641.4591153163587,26/04/2015,1892.8175726828679,47.19009282332156,1774.842340624564
teammalaysia,2,kecikimba,StarLadder StarSeries Season 12,150000,5-6,"6,000 ",09/03/2015,1814.5325351366228,69.22936792810562,1641.4591153163587,26/04/2015,1892.8175726828679,47.19009282332156,1774.842340624564
teammalaysia,3,ohaiyo,StarLadder StarSeries Season 12,150000,5-6,"6,000 ",09/03/2015,1814.5325351366228,69.22936792810562,1641.4591153163587,26/04/2015,1892.8175726828679,47.19009282332156,1774.842340624564
teammalaysia,4,johnny,StarLadder StarSeries Season 12,150000,5-6,"6,000 ",09/03/2015,1814.5325351366228,69.22936792810562,1641.4591153163587,26/04/2015,1892.8175726828679,47.19009282332156,1774.842340624564
teammalaysia,5,mushi,StarLadder StarSeries Season 12,150000,5-6,"6,000 ",09/03/2015,1814.5325351366228,69.22936792810562,1641.4591153163587,26/04/2015,1892.8175726828679,47.19009282332156,1774.842340624564
invasionesports,1,dabeliuteef,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,1660.0899354501116,39.55956541084151,1561.1910219230078,22/03/2015,1644.5482991854508,39.628092326655754,1545.4780683688114
invasionesports,2,moonkamboonseng,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,1660.0899354501116,39.55956541084151,1561.1910219230078,22/03/2015,1644.5482991854508,39.628092326655754,1545.4780683688114
invasionesports,3,ghost haslink,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,1660.0899354501116,39.55956541084151,1561.1910219230078,22/03/2015,1644.5482991854508,39.628092326655754,1545.4780683688114
invasionesports,4,adtr,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,1660.0899354501116,39.55956541084151,1561.1910219230078,22/03/2015,1644.5482991854508,39.628092326655754,1545.4780683688114
invasionesports,5,xtinct,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,1660.0899354501116,39.55956541084151,1561.1910219230078,22/03/2015,1644.5482991854508,39.628092326655754,1545.4780683688114
rave,1,jeyo,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1809.8787274161734,40.813557401541615,1707.8448339123195,22/03/2015,1796.812840536993,41.62213777151126,1692.7574961082148
rave,2,ryoyr,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1809.8787274161734,40.813557401541615,1707.8448339123195,22/03/2015,1796.812840536993,41.62213777151126,1692.7574961082148
rave,3,dj,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1809.8787274161734,40.813557401541615,1707.8448339123195,22/03/2015,1796.812840536993,41.62213777151126,1692.7574961082148
rave,4,cast,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1809.8787274161734,40.813557401541615,1707.8448339123195,22/03/2015,1796.812840536993,41.62213777151126,1692.7574961082148
rave,5,ninjaboogie,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1809.8787274161734,40.813557401541615,1707.8448339123195,22/03/2015,1796.812840536993,41.62213777151126,1692.7574961082148
natusvincere,1,xboct,Major All Stars Dota 2 Tournament,111979,4,"11,197.90 ",20/03/2015,1784.1777242816836,38.25671360566927,1688.5359402675103,22/03/2015,1767.6291713366218,38.68359612636724,1670.9201810207037
natusvincere,2,dendi,Major All Stars Dota 2 Tournament,111979,4,"11,197.90 ",20/03/2015,1784.1777242816836,38.25671360566927,1688.5359402675103,22/03/2015,1767.6291713366218,38.68359612636724,1670.9201810207037
natusvincere,3,dkphobos,Major All Stars Dota 2 Tournament,111979,4,"11,197.90 ",20/03/2015,1784.1777242816836,38.25671360566927,1688.5359402675103,22/03/2015,1767.6291713366218,38.68359612636724,1670.9201810207037
natusvincere,4,goblak,Major All Stars Dota 2 Tournament,111979,4,"11,197.90 ",20/03/2015,1784.1777242816836,38.25671360566927,1688.5359402675103,22/03/2015,1767.6291713366218,38.68359612636724,1670.9201810207037
natusvincere,5,yol,Major All Stars Dota 2 Tournament,111979,4,"11,197.90 ",20/03/2015,1784.1777242816836,38.25671360566927,1688.5359402675103,22/03/2015,1767.6291713366218,38.68359612636724,1670.9201810207037
invictusgaming,1,burning,Major All Stars Dota 2 Tournament,111979,1,"50,390.55 ",20/03/2015,1930.2044475093448,37.84184920596577,1835.5998244944303,22/03/2015,1928.5217123300902,37.26421214071858,1835.3611819782936
invictusgaming,2,ferrari_430,Major All Stars Dota 2 Tournament,111979,1,"50,390.55 ",20/03/2015,1930.2044475093448,37.84184920596577,1835.5998244944303,22/03/2015,1928.5217123300902,37.26421214071858,1835.3611819782936
invictusgaming,3,luo,Major All Stars Dota 2 Tournament,111979,1,"50,390.55 ",20/03/2015,1930.2044475093448,37.84184920596577,1835.5998244944303,22/03/2015,1928.5217123300902,37.26421214071858,1835.3611819782936
invictusgaming,4,chuan,Major All Stars Dota 2 Tournament,111979,1,"50,390.55 ",20/03/2015,1930.2044475093448,37.84184920596577,1835.5998244944303,22/03/2015,1928.5217123300902,37.26421214071858,1835.3611819782936
invictusgaming,5,faith,Major All Stars Dota 2 Tournament,111979,1,"50,390.55 ",20/03/2015,1930.2044475093448,37.84184920596577,1835.5998244944303,22/03/2015,1928.5217123300902,37.26421214071858,1835.3611819782936
cantsaywips,1,chains,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1589.502610043211,43.94986001817876,1479.627959997764,22/03/2015,1593.4795316978955,43.67221698570349,1484.2989892336368
cantsaywips,2,musica,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1589.502610043211,43.94986001817876,1479.627959997764,22/03/2015,1593.4795316978955,43.67221698570349,1484.2989892336368
cantsaywips,3,tudi,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1589.502610043211,43.94986001817876,1479.627959997764,22/03/2015,1593.4795316978955,43.67221698570349,1484.2989892336368
cantsaywips,4,godot,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1589.502610043211,43.94986001817876,1479.627959997764,22/03/2015,1593.4795316978955,43.67221698570349,1484.2989892336368
cantsaywips,5,343,Major All Stars Dota 2 Tournament,111979,7-8,"4,479.16 ",20/03/2015,1589.502610043211,43.94986001817876,1479.627959997764,22/03/2015,1593.4795316978955,43.67221698570349,1484.2989892336368
teamredemption,1,lance haslink,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,,,,22/03/2015,,,
teamredemption,2,ddz,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,,,,22/03/2015,,,
teamredemption,3,xiangzai,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,,,,22/03/2015,,,
teamredemption,4,mozun,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,,,,22/03/2015,,,
teamredemption,5,mtr,Major All Stars Dota 2 Tournament,111979,5-6,"6,718.74 ",20/03/2015,,,,22/03/2015,,,
teamempire,1,silent,Major All Stars Dota 2 Tournament,111979,2,"16,796.85 ",20/03/2015,1891.13935364184,37.383796373349924,1797.6798627084652,22/03/2015,1861.482892548677,36.0356381454116,1771.393797185148
teamempire,2,resolut1on,Major All Stars Dota 2 Tournament,111979,2,"16,796.85 ",20/03/2015,1891.13935364184,37.383796373349924,1797.6798627084652,22/03/2015,1861.482892548677,36.0356381454116,1771.393797185148
teamempire,3,yoky,Major All Stars Dota 2 Tournament,111979,2,"16,796.85 ",20/03/2015,1891.13935364184,37.383796373349924,1797.6798627084652,22/03/2015,1861.482892548677,36.0356381454116,1771.393797185148
teamempire,4,alohadance,Major All Stars Dota 2 Tournament,111979,2,"16,796.85 ",20/03/2015,1891.13935364184,37.383796373349924,1797.6798627084652,22/03/2015,1861.482892548677,36.0356381454116,1771.393797185148
teamempire,5,alwayswannafly,Major All Stars Dota 2 Tournament,111979,2,"16,796.85 ",20/03/2015,1891.13935364184,37.383796373349924,1797.6798627084652,22/03/2015,1861.482892548677,36.0356381454116,1771.393797185148
ninjasinpyjamas,1,era,Major All Stars Dota 2 Tournament,111979,3,"11,197.90 ",20/03/2015,1777.4792928520703,36.88060789470013,1685.27777311532,22/03/2015,1776.5029627449185,36.835088091943426,1684.4152425150598
ninjasinpyjamas,2,limmp,Major All Stars Dota 2 Tournament,111979,3,"11,197.90 ",20/03/2015,1777.4792928520703,36.88060789470013,1685.27777311532,22/03/2015,1776.5029627449185,36.835088091943426,1684.4152425150598
ninjasinpyjamas,3,jonassomfan,Major All Stars Dota 2 Tournament,111979,3,"11,197.90 ",20/03/2015,1777.4792928520703,36.88060789470013,1685.27777311532,22/03/2015,1776.5029627449185,36.835088091943426,1684.4152425150598
ninjasinpyjamas,4,handsken,Major All Stars Dota 2 Tournament,111979,3,"11,197.90 ",20/03/2015,1777.4792928520703,36.88060789470013,1685.27777311532,22/03/2015,1776.5029627449185,36.835088091943426,1684.4152425150598
ninjasinpyjamas,5,sealkid,Major All Stars Dota 2 Tournament,111979,3,"11,197.90 ",20/03/2015,1777.4792928520703,36.88060789470013,1685.27777311532,22/03/2015,1776.5029627449185,36.835088091943426,1684.4152425150598
lgdgaming,1,sylar,i-League Season 3,426720,1,"213,360",06/04/2015,1894.6667045273878,37.087810748111124,1801.94717765711,23/05/2015,1945.400683007201,36.2568338621621,1854.7585983517959
lgdgaming,2,maybe,i-League Season 3,426720,1,"213,360",06/04/2015,1894.6667045273878,37.087810748111124,1801.94717765711,23/05/2015,1945.400683007201,36.2568338621621,1854.7585983517959
lgdgaming,3,yao,i-League Season 3,426720,1,"213,360",06/04/2015,1894.6667045273878,37.087810748111124,1801.94717765711,23/05/2015,1945.400683007201,36.2568338621621,1854.7585983517959
lgdgaming,4,xiao8,i-League Season 3,426720,1,"213,360",06/04/2015,1894.6667045273878,37.087810748111124,1801.94717765711,23/05/2015,1945.400683007201,36.2568338621621,1854.7585983517959
lgdgaming,5,mmy,i-League Season 3,426720,1,"213,360",06/04/2015,1894.6667045273878,37.087810748111124,1801.94717765711,23/05/2015,1945.400683007201,36.2568338621621,1854.7585983517959
alliance,1,loda,i-League Season 3,426720,5-6,"14,935",06/04/2015,1832.6105185159222,36.42160829441175,1741.5564977798929,23/05/2015,1816.7448289461329,37.319040529838865,1723.4472276215356
alliance,2,pajkatt,i-League Season 3,426720,5-6,"14,935",06/04/2015,1832.6105185159222,36.42160829441175,1741.5564977798929,23/05/2015,1816.7448289461329,37.319040529838865,1723.4472276215356
alliance,3,admiralbulldog,i-League Season 3,426720,5-6,"14,935",06/04/2015,1832.6105185159222,36.42160829441175,1741.5564977798929,23/05/2015,1816.7448289461329,37.319040529838865,1723.4472276215356
alliance,4,7ckngmad,i-League Season 3,426720,5-6,"14,935",06/04/2015,1832.6105185159222,36.42160829441175,1741.5564977798929,23/05/2015,1816.7448289461329,37.319040529838865,1723.4472276215356
alliance,5,akke,i-League Season 3,426720,5-6,"14,935",06/04/2015,1832.6105185159222,36.42160829441175,1741.5564977798929,23/05/2015,1816.7448289461329,37.319040529838865,1723.4472276215356
teammalaysia,1,kyxy,i-League Season 3,426720,3,"55,474",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,23/05/2015,1872.535278739029,45.46054066946256,1758.8839270653727
teammalaysia,2,kecikimba,i-League Season 3,426720,3,"55,474",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,23/05/2015,1872.535278739029,45.46054066946256,1758.8839270653727
teammalaysia,3,ohaiyo,i-League Season 3,426720,3,"55,474",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,23/05/2015,1872.535278739029,45.46054066946256,1758.8839270653727
teammalaysia,4,johnny,i-League Season 3,426720,3,"55,474",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,23/05/2015,1872.535278739029,45.46054066946256,1758.8839270653727
teammalaysia,5,mushi,i-League Season 3,426720,3,"55,474",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,23/05/2015,1872.535278739029,45.46054066946256,1758.8839270653727
invictusgaming,1,burning,i-League Season 3,426720,5-6,"14,935",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,23/05/2015,1889.6164588997533,36.094366484173484,1799.3805426893196
invictusgaming,2,ferrari_430,i-League Season 3,426720,5-6,"14,935",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,23/05/2015,1889.6164588997533,36.094366484173484,1799.3805426893196
invictusgaming,3,luo,i-League Season 3,426720,5-6,"14,935",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,23/05/2015,1889.6164588997533,36.094366484173484,1799.3805426893196
invictusgaming,4,chuan,i-League Season 3,426720,5-6,"14,935",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,23/05/2015,1889.6164588997533,36.094366484173484,1799.3805426893196
invictusgaming,5,faith,i-League Season 3,426720,5-6,"14,935",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,23/05/2015,1889.6164588997533,36.094366484173484,1799.3805426893196
vicigaming,1,hao,i-League Season 3,426720,2,"85,344",06/04/2015,1985.0372437388382,39.95513306848039,1885.1494110676372,23/05/2015,1988.4240239565884,36.92890906581619,1896.101751292048
vicigaming,2,super,i-League Season 3,426720,2,"85,344",06/04/2015,1985.0372437388382,39.95513306848039,1885.1494110676372,23/05/2015,1988.4240239565884,36.92890906581619,1896.101751292048
vicigaming,3,iceiceice,i-League Season 3,426720,2,"85,344",06/04/2015,1985.0372437388382,39.95513306848039,1885.1494110676372,23/05/2015,1988.4240239565884,36.92890906581619,1896.101751292048
vicigaming,4,fenrir,i-League Season 3,426720,2,"85,344",06/04/2015,1985.0372437388382,39.95513306848039,1885.1494110676372,23/05/2015,1988.4240239565884,36.92890906581619,1896.101751292048
vicigaming,5,fy,i-League Season 3,426720,2,"85,344",06/04/2015,1985.0372437388382,39.95513306848039,1885.1494110676372,23/05/2015,1988.4240239565884,36.92890906581619,1896.101751292048
vicigamingpotential,1,xll,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
vicigamingpotential,2,yang,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
vicigamingpotential,3,lin,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
vicigamingpotential,4,dogf1ghts,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
vicigamingpotential,5,james,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
newbee,1,rabbit,i-League Season 3,426720,4,"29,870",06/04/2015,1814.7245911776613,42.5905731735461,1708.248158243796,23/05/2015,1840.4884063521727,38.236716116157886,1744.8966160617779
newbee,2,mu,i-League Season 3,426720,4,"29,870",06/04/2015,1814.7245911776613,42.5905731735461,1708.248158243796,23/05/2015,1840.4884063521727,38.236716116157886,1744.8966160617779
newbee,3,june,i-League Season 3,426720,4,"29,870",06/04/2015,1814.7245911776613,42.5905731735461,1708.248158243796,23/05/2015,1840.4884063521727,38.236716116157886,1744.8966160617779
newbee,4,banana,i-League Season 3,426720,4,"29,870",06/04/2015,1814.7245911776613,42.5905731735461,1708.248158243796,23/05/2015,1840.4884063521727,38.236716116157886,1744.8966160617779
newbee,5,sansheng,i-League Season 3,426720,4,"29,870",06/04/2015,1814.7245911776613,42.5905731735461,1708.248158243796,23/05/2015,1840.4884063521727,38.236716116157886,1744.8966160617779
energypacemaker,1,fan,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
energypacemaker,2,oldchicken,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
energypacemaker,3,le,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
energypacemaker,4,xiao2lei,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
energypacemaker,5,lt,i-League Season 3,426720,7-8,"6,401",06/04/2015,,,,23/05/2015,,,
teammalaysia,1,kyxy,2015 Red Bull Battle Grounds: Dota 2,88290,3,"10,697",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,10/05/2015,1877.4825865754383,47.24553350423792,1759.3687528148434
teammalaysia,2,kecikimba,2015 Red Bull Battle Grounds: Dota 2,88290,3,"10,697",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,10/05/2015,1877.4825865754383,47.24553350423792,1759.3687528148434
teammalaysia,3,ohaiyo,2015 Red Bull Battle Grounds: Dota 2,88290,3,"10,697",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,10/05/2015,1877.4825865754383,47.24553350423792,1759.3687528148434
teammalaysia,4,johnny,2015 Red Bull Battle Grounds: Dota 2,88290,3,"10,697",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,10/05/2015,1877.4825865754383,47.24553350423792,1759.3687528148434
teammalaysia,5,mushi,2015 Red Bull Battle Grounds: Dota 2,88290,3,"10,697",06/04/2015,1877.0241005594348,55.92583341325264,1737.2095170263033,10/05/2015,1877.4825865754383,47.24553350423792,1759.3687528148434
invictusgaming,1,burning,2015 Red Bull Battle Grounds: Dota 2,88290,2,"25,239",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,10/05/2015,1909.9870725043795,35.29798087612147,1821.742120314076
invictusgaming,2,ferrari_430,2015 Red Bull Battle Grounds: Dota 2,88290,2,"25,239",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,10/05/2015,1909.9870725043795,35.29798087612147,1821.742120314076
invictusgaming,3,luo,2015 Red Bull Battle Grounds: Dota 2,88290,2,"25,239",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,10/05/2015,1909.9870725043795,35.29798087612147,1821.742120314076
invictusgaming,4,chuan,2015 Red Bull Battle Grounds: Dota 2,88290,2,"25,239",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,10/05/2015,1909.9870725043795,35.29798087612147,1821.742120314076
invictusgaming,5,faith,2015 Red Bull Battle Grounds: Dota 2,88290,2,"25,239",06/04/2015,1913.4785477932219,37.40288347702873,1819.97133910065,10/05/2015,1909.9870725043795,35.29798087612147,1821.742120314076
hellraisers,1,rmn,2015 Red Bull Battle Grounds: Dota 2,88290,4,"8,798",06/04/2015,,,,10/05/2015,,,
hellraisers,2,afoninje,2015 Red Bull Battle Grounds: Dota 2,88290,4,"8,798",06/04/2015,,,,10/05/2015,,,
hellraisers,3,gorec,2015 Red Bull Battle Grounds: Dota 2,88290,4,"8,798",06/04/2015,,,,10/05/2015,,,
hellraisers,4,goddam,2015 Red Bull Battle Grounds: Dota 2,88290,4,"8,798",06/04/2015,,,,10/05/2015,,,
hellraisers,5,dread,2015 Red Bull Battle Grounds: Dota 2,88290,4,"8,798",06/04/2015,,,,10/05/2015,,,
teamsecret,1,arteezy,2015 Red Bull Battle Grounds: Dota 2,88290,1,"38,561",06/04/2015,1998.4344212393778,44.99845467332861,1885.9382845560563,10/05/2015,2019.6391602242322,41.83472377402633,1915.0523507891664
teamsecret,2,s4,2015 Red Bull Battle Grounds: Dota 2,88290,1,"38,561",06/04/2015,1998.4344212393778,44.99845467332861,1885.9382845560563,10/05/2015,2019.6391602242322,41.83472377402633,1915.0523507891664
teamsecret,3,zai,2015 Red Bull Battle Grounds: Dota 2,88290,1,"38,561",06/04/2015,1998.4344212393778,44.99845467332861,1885.9382845560563,10/05/2015,2019.6391602242322,41.83472377402633,1915.0523507891664
teamsecret,4,puppey,2015 Red Bull Battle Grounds: Dota 2,88290,1,"38,561",06/04/2015,1998.4344212393778,44.99845467332861,1885.9382845560563,10/05/2015,2019.6391602242322,41.83472377402633,1915.0523507891664
teamsecret,5,kuroky,2015 Red Bull Battle Grounds: Dota 2,88290,1,"38,561",06/04/2015,1998.4344212393778,44.99845467332861,1885.9382845560563,10/05/2015,2019.6391602242322,41.83472377402633,1915.0523507891664
summersrift,1,bananaslamjamma,2015 Red Bull Battle Grounds: Dota 2,88290,5,"5,000",06/04/2015,,,,10/05/2015,,,
summersrift,2,brax,2015 Red Bull Battle Grounds: Dota 2,88290,5,"5,000",06/04/2015,,,,10/05/2015,,,
summersrift,3,ixmike88,2015 Red Bull Battle Grounds: Dota 2,88290,5,"5,000",06/04/2015,,,,10/05/2015,,,
summersrift,4,demon,2015 Red Bull Battle Grounds: Dota 2,88290,5,"5,000",06/04/2015,,,,10/05/2015,,,
summersrift,5,whitebeard,2015 Red Bull Battle Grounds: Dota 2,88290,5,"5,000",06/04/2015,,,,10/05/2015,,,
vgpotential,1,lin,VPGame Pro League Season 1,24186,0.00,0.00,06/04/2015,,,,19/04/2015,,,
vgpotential,2,xll,VPGame Pro League Season 1,24186,0.00,0.00,06/04/2015,,,,19/04/2015,,,
vgpotential,3,yang,VPGame Pro League Season 1,24186,0.00,0.00,06/04/2015,,,,19/04/2015,,,
vgpotential,4,dogf1ghts,VPGame Pro League Season 1,24186,0.00,0.00,06/04/2015,,,,19/04/2015,,,
vgpotential,5,james,VPGame Pro League Season 1,24186,0.00,0.00,06/04/2015,,,,19/04/2015,,,
newbeeyoung,1,piao,VPGame Pro League Season 1,24186,7-8 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeeyoung,2,sccc,VPGame Pro League Season 1,24186,7-8 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeeyoung,3,456,VPGame Pro League Season 1,24186,7-8 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeeyoung,4,mk,VPGame Pro League Season 1,24186,7-8 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeeyoung,5,mrrr,VPGame Pro League Season 1,24186,7-8 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeemiracle,1,yim,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeemiracle,2,8gk,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeemiracle,3,coldsnap,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeemiracle,4,yxb,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
newbeemiracle,5,5400,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
dreamgamin,1,zove,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,1644.5309826286398,54.28393583100384,1508.82114305113,19/04/2015,1622.644626546179,52.55516989448865,1491.2567018099576
dreamgamin,2,jixing,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,1644.5309826286398,54.28393583100384,1508.82114305113,19/04/2015,1622.644626546179,52.55516989448865,1491.2567018099576
dreamgamin,3,代号幽灵,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,1644.5309826286398,54.28393583100384,1508.82114305113,19/04/2015,1622.644626546179,52.55516989448865,1491.2567018099576
dreamgamin,4,ayo,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,1644.5309826286398,54.28393583100384,1508.82114305113,19/04/2015,1622.644626546179,52.55516989448865,1491.2567018099576
dreamgamin,5,add,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,1644.5309826286398,54.28393583100384,1508.82114305113,19/04/2015,1622.644626546179,52.55516989448865,1491.2567018099576
teambraveheart,1,老a,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teambraveheart,2,86,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teambraveheart,3,dog_7,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teambraveheart,4,小郭嘉,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teambraveheart,5,渺啊渺啊渺,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teamdk,1,cty,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teamdk,2,ak,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teamdk,3,blackz,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teamdk,4,dreamyu,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
teamdk,5,super haslink,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
energypacemaker,1,fan,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,,,,19/04/2015,,,
energypacemaker,2,oldchicken,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,,,,19/04/2015,,,
energypacemaker,3,le,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,,,,19/04/2015,,,
energypacemaker,4,xiao2lei,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,,,,19/04/2015,,,
energypacemaker,5,lt,VPGame Pro League Season 1,24186,9-12,0 ,06/04/2015,,,,19/04/2015,,,
terrorblade,1,krale,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
terrorblade,2,maozi,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
terrorblade,3,gruff,VPGame Pro League Season 1,24186,13-16 ,0 ,06/04/2015,,,,19/04/2015,,,
